,location,total_sqft,bath,price,bhk
10711,Koramangala,1320.0,2.0,75.75757575757575,2
10712,Ulsoor,1685.0,4.0,59.347181008902076,3
10713,other,2400.0,5.0,41.666666666666664,6
10716,Pai Layout,1000.0,2.0,100.0,2
10720,Kodihalli,1400.0,3.0,71.42857142857143,3
10721,Horamavu Agara,750.0,2.0,133.33333333333334,2
10722,Bannerghatta,1070.0,2.0,93.45794392523365,2
10729,Kanakapura,938.0,1.0,106.60980810234541,1
10734,Bommanahalli,1091.0,2.0,91.6590284142988,2
10738,JP Nagar,1060.0,2.0,94.33962264150944,2
10740,Hebbal,1299.0,2.0,76.98229407236336,2
10742,Basaveshwara Nagar,1200.0,2.0,83.33333333333333,2
10744,Hulimavu,581.0,1.0,172.1170395869191,1
10748,Kothanur,1095.0,2.0,91.32420091324201,2
10750,Old Madras Road,1330.0,2.0,75.18796992481202,2
10751,Marathahalli,1135.0,2.0,88.10572687224669,2
10752,Whitefield,516.0,1.0,193.7984496124031,1
10754,Banaswadi,2250.0,5.0,44.44444444444444,5
10758,Abbigere,3000.0,8.0,33.333333333333336,8
10764,Sultan Palaya,1070.0,2.0,93.45794392523365,2
10767,JP Nagar,1300.0,2.0,76.92307692307692,2
10768,Ambalipura,1700.0,2.0,58.8235294117647,2
10772,Hulimavu,935.0,2.0,106.95187165775401,2
10775,Jalahalli,615.0,1.0,162.60162601626016,1
10776,KR Puram,1116.0,2.0,89.60573476702508,2
10780,Horamavu Agara,625.0,1.0,160.0,1
10781,Thanisandra,933.0,1.0,107.18113612004288,1
10785,Horamavu Agara,1080.0,2.0,92.5925925925926,2
10787,Vishwapriya Layout,910.0,2.0,109.89010989010988,2
10788,Hormavu,1200.0,2.0,83.33333333333333,2
10790,Kothanur,1142.0,2.0,87.56567425569177,2
10793,AECS Layout,1005.0,2.0,99.50248756218906,2
10795,Kothanur,1074.0,2.0,93.10986964618249,2
10796,Basavangudi,1230.0,2.0,81.30081300813008,2
10803,Kasavanhalli,1230.0,2.0,81.30081300813008,2
10806,Frazer Town,1200.0,2.0,83.33333333333333,2
10808,Hosa Road,1161.0,2.0,86.13264427217915,2
10809,other,1350.0,4.0,74.07407407407408,4
10811,Kothanur,1285.0,2.0,77.82101167315174,2
10814,1st Phase JP Nagar,1205.0,2.0,82.98755186721992,2
10816,Uttarahalli,1050.0,2.0,95.23809523809524,2
10817,Raja Rajeshwari Nagar,1270.0,2.0,78.74015748031496,2
10823,Haralur Road,1315.0,2.0,76.04562737642586,2
10824,Raja Rajeshwari Nagar,1250.0,2.0,80.0,2
10825,Bisuvanahalli,850.0,2.0,117.6470588235294,2
10830,Electronic City Phase II,1300.0,2.0,76.92307692307692,2
10838,6th Phase JP Nagar,750.0,1.0,133.33333333333334,1
10843,Kothanur,1075.0,2.0,93.02325581395348,2
10844,TC Palaya,900.0,2.0,111.11111111111111,2
10849,Kasavanhalli,1189.0,2.0,84.10428931875526,2
10850,Tumkur Road,1035.0,2.0,96.61835748792271,2
10851,Hennur Road,1200.0,2.0,83.33333333333333,2
10852,Mahalakshmi Layout,4482.0,6.0,22.311468094600624,8
10859,Ambedkar Nagar,1935.0,4.0,51.679586563307495,3
10861,Narayanapura,1469.0,2.0,68.07351940095303,2
10862,Varthur,986.0,2.0,101.41987829614604,2
10866,Panathur,980.0,2.0,102.04081632653062,2
10867,Kudlu Gate,1164.0,2.0,85.91065292096219,2
10868,Subramanyapura,929.0,1.0,107.64262648008611,2
10869,Kundalahalli,1065.0,2.0,93.89671361502347,2
10874,Yeshwanthpur,672.0,1.0,148.8095238095238,1
10877,Harlur,1532.0,2.0,65.27415143603133,2
10882,Marathahalli,1170.0,2.0,85.47008547008546,2
10885,Cooke Town,2600.0,3.0,38.46153846153846,3
10887,Kasturi Nagar,2507.0,4.0,39.88831272437176,4
10888,Babusapalaya,1061.0,2.0,94.2507068803016,2
10889,KR Puram,1290.0,2.0,77.51937984496124,2
10890,Sarjapur,1200.0,2.0,83.33333333333333,2
10891,Bharathi Nagar,1120.0,2.0,89.28571428571429,2
10892,Electronic City,418.0,1.0,239.23444976076556,1
10901,Gottigere,1110.0,2.0,90.09009009009009,2
10903,Sarjapur,1044.0,2.0,95.78544061302682,2
10907,KR Puram,866.28,2.0,115.43611765249112,2
10909,Singasandra,1179.0,2.0,84.81764206955047,2
10911,Uttarahalli,1125.0,2.0,88.88888888888889,2
10915,5th Phase JP Nagar,1190.0,2.0,84.03361344537815,2
10918,Cooke Town,1700.0,3.0,58.8235294117647,3
10923,other,509.0,1.0,196.46365422396858,1
10924,Ambedkar Nagar,1852.0,4.0,53.99568034557235,3
10925,Varthur,1045.0,2.0,95.69377990430623,2
10927,Marathahalli,1102.0,2.0,90.74410163339383,2
10931,Kothanur,1140.0,2.0,87.71929824561404,2
10932,Balagere,645.0,1.0,155.03875968992247,1
10941,Thanisandra,663.0,1.0,150.82956259426848,1
10949,Green Glen Layout,1740.0,3.0,57.47126436781609,3
10951,Bannerghatta Road,1154.0,2.0,86.65511265164645,2
10952,Munnekollal,1200.0,2.0,83.33333333333333,2
10953,Hennur,1155.0,2.0,86.58008658008659,2
10955,Giri Nagar,600.0,1.0,166.66666666666666,1
10957,Padmanabhanagar,1100.0,2.0,90.9090909090909,2
10958,Hormavu,1250.0,2.0,80.0,2
10959,Kothanur,1400.0,2.0,71.42857142857143,2
10962,Horamavu Banaswadi,1272.0,2.0,78.61635220125787,2
10965,Karuna Nagar,1945.0,3.0,51.41388174807198,3
10972,1st Block Jayanagar,2450.0,4.0,40.816326530612244,4
10973,Kenchenahalli,1060.0,2.0,94.33962264150944,2
10975,Hulimavu,1050.0,2.0,95.23809523809524,2
10976,Vasanthapura,1037.0,2.0,96.43201542912247,2
10978,LB Shastri Nagar,1184.0,2.0,84.45945945945945,2
10990,JP Nagar,1107.0,2.0,90.3342366757001,2
10993,Bannerghatta Road,1000.0,2.0,100.0,2
10994,Electronic City,710.0,1.0,140.8450704225352,1
10998,Bannerghatta Road,1250.0,2.0,80.0,2
10999,Kaggadasapura,2400.0,4.0,41.666666666666664,5
11002,Kammasandra,1200.0,6.0,83.33333333333333,4
11004,Hennur Road,1100.0,2.0,90.9090909090909,3
11005,8th Phase JP Nagar,1245.0,2.0,80.32128514056225,2
11012,Kengeri Satellite Town,1110.0,2.0,90.09009009009009,2
11017,Haralur Road,1300.0,2.0,76.92307692307692,2
11020,Hennur Road,1232.0,2.0,81.16883116883118,2
11024,Varthur,1155.0,2.0,86.58008658008659,2
11026,Horamavu Banaswadi,1200.0,2.0,83.33333333333333,2
11028,Horamavu Agara,1166.0,2.0,85.76329331046313,2
11030,5th Phase JP Nagar,4000.0,5.0,25.0,5
11031,Rajaji Nagar,1350.0,4.0,74.07407407407408,4
11034,Dommasandra,900.0,3.0,111.11111111111111,3
11037,Hennur,1255.0,2.0,79.6812749003984,2
11038,EPIP Zone,1810.0,2.0,55.248618784530386,2
11041,Pattandur Agrahara,1350.0,2.0,74.07407407407408,2
11043,Thyagaraja Nagar,3000.0,6.0,33.333333333333336,7
11044,Brookefield,1560.0,3.0,64.1025641025641,4
11049,Kengeri Satellite Town,1170.0,2.0,85.47008547008546,2
11058,Indira Nagar,1149.0,2.0,87.03220191470844,2
11062,Sonnenahalli,1268.0,2.0,78.86435331230284,2
11063,Ramamurthy Nagar,1101.0,2.0,90.82652134423252,2
11066,Sarjapur  Road,984.0,3.0,101.6260162601626,3
11067,Hosa Road,1089.0,2.0,91.82736455463728,2
11070,Thanisandra,3600.0,9.0,27.77777777777778,8
11072,Kaggalipura,950.0,2.0,105.26315789473684,2
11073,HBR Layout,1068.0,2.0,93.63295880149813,2
11075,Kengeri,3000.0,5.0,33.333333333333336,8
11082,Old Airport Road,2732.0,4.0,36.603221083455345,4
11085,Ananth Nagar,1010.0,2.0,99.00990099009901,2
11086,Nagarbhavi,1250.0,3.0,80.0,2
11087,Doddakallasandra,1010.0,2.0,99.00990099009901,2
11091,Attibele,410.0,1.0,243.90243902439025,1
11095,JP Nagar,1250.0,2.0,80.0,2
11103,KR Puram,1096.0,2.0,91.24087591240875,2
11104,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
11106,Nehru Nagar,1269.0,2.0,78.80220646178093,3
11109,Rajaji Nagar,1376.0,2.0,72.67441860465117,2
11115,Harlur,1197.0,2.0,83.5421888053467,2
11116,Varthur,674.0,1.0,148.3679525222552,2
11117,Kengeri,410.0,1.0,243.90243902439025,1
11119,Dodda Nekkundi,1135.0,2.0,88.10572687224669,2
11121,other,1200.0,1.0,83.33333333333333,1
11124,Sonnenahalli,1268.0,2.0,78.86435331230284,2
11125,Kambipura,883.0,2.0,113.25028312570781,2
11130,KR Puram,1204.0,2.0,83.05647840531562,2
11132,Hennur Road,1460.0,2.0,68.4931506849315,2
11133,Dodda Nekkundi,1100.0,2.0,90.9090909090909,2
11139,other,2000.0,5.0,50.0,5
11140,Singasandra,1416.0,2.0,70.62146892655367,2
11141,HSR Layout,1145.0,2.0,87.33624454148472,2
11142,Munnekollal,7200.0,10.0,13.88888888888889,10
11146,Rajiv Nagar,972.0,2.0,102.88065843621399,2
11148,Bellandur,1185.0,2.0,84.38818565400844,2
11149,Green Glen Layout,1750.0,3.0,57.142857142857146,3
11155,Horamavu Agara,994.0,2.0,100.6036217303823,2
11156,Ramamurthy Nagar,1150.0,2.0,86.95652173913044,2
11159,Old Madras Road,1157.0,2.0,86.4304235090752,2
11161,Thigalarapalya,1400.0,2.0,71.42857142857143,2
11162,Tindlu,1370.07,3.0,72.98897136642654,3
11164,Judicial Layout,900.0,2.0,111.11111111111111,2
11165,other,418.0,1.0,239.23444976076556,1
11167,ISRO Layout,1200.0,2.0,83.33333333333333,2
11168,Talaghattapura,1062.0,2.0,94.16195856873823,2
11170,Bannerghatta Road,1012.0,2.0,98.81422924901186,2
11180,Sonnenahalli,1011.0,2.0,98.91196834817013,2
11183,Sarjapura - Attibele Road,1126.0,2.0,88.80994671403197,2
11189,TC Palaya,1082.0,2.0,92.42144177449168,2
11190,LB Shastri Nagar,2400.0,8.0,41.666666666666664,8
11191,other,610.0,1.0,163.9344262295082,1
11193,Kathriguppe,1300.0,3.0,76.92307692307692,3
11195,CV Raman Nagar,1125.0,2.0,88.88888888888889,2
11196,other,2400.0,7.0,41.666666666666664,6
11197,Kengeri Satellite Town,777.4,2.0,128.63390789812195,2
11202,Kengeri,400.0,1.0,250.0,1
11203,Rajaji Nagar,1200.0,2.0,83.33333333333333,2
11204,Ananth Nagar,992.0,2.0,100.80645161290323,2
11207,Bellandur,1200.0,2.0,83.33333333333333,2
11208,GM Palaya,1735.0,3.0,57.636887608069166,3
11210,HSR Layout,1009.0,2.0,99.10802775024777,2
11218,other,1530.0,3.0,65.359477124183,4
11222,Hennur,1255.0,2.0,79.6812749003984,2
11224,Somasundara Palya,1140.0,2.0,87.71929824561404,2
11225,Electronic City Phase II,1025.0,2.0,97.5609756097561,2
11228,other,1200.0,4.0,83.33333333333333,4
11230,Kaikondrahalli,1250.0,2.0,80.0,2
11233,Jalahalli,1244.0,2.0,80.38585209003216,2
11235,Kengeri Satellite Town,1025.0,2.0,97.5609756097561,2
11239,7th Phase JP Nagar,1035.0,2.0,96.61835748792271,2
11240,2nd Stage Nagarbhavi,1500.0,3.0,66.66666666666667,4
11252,Banashankari Stage VI,1392.0,3.0,71.83908045977012,3
11257,KR Puram,700.0,1.0,142.85714285714286,1
11259,Jigani,943.0,2.0,106.04453870625663,2
11260,Pai Layout,1150.0,2.0,86.95652173913044,2
11265,Benson Town,1805.0,3.0,55.40166204986149,3
11266,Sompura,1350.0,3.0,74.07407407407408,3
11268,Rajaji Nagar,1357.0,2.0,73.69196757553426,2
11270,Ardendale,1777.26,3.0,56.266387585384244,3
11271,Bisuvanahalli,845.0,2.0,118.34319526627219,2
11273,Varthur,1210.0,2.0,82.64462809917356,2
11274,Electronic City Phase II,829.0,2.0,120.62726176115802,2
11277,other,1200.0,2.0,83.33333333333333,4
11278,Marathahalli,1108.0,2.0,90.25270758122744,3
11282,Green Glen Layout,1751.0,3.0,57.110222729868646,3
11283,other,1550.0,3.0,64.51612903225806,5
11286,Channasandra,1175.0,2.0,85.1063829787234,2
11287,Jalahalli,1407.0,2.0,71.07320540156361,2
11288,Yelachenahalli,1000.0,2.0,100.0,2
11291,Tumkur Road,1027.0,2.0,97.37098344693281,2
11293,HSR Layout,1145.0,2.0,87.33624454148472,2
11294,Rajaji Nagar,1260.0,2.0,79.36507936507937,2
11301,Banashankari Stage V,1200.0,4.0,83.33333333333333,3
11302,Hennur Road,1030.0,2.0,97.0873786407767,2
11303,Gubbalala,2500.0,6.0,40.0,6
11304,Kammasandra,1057.0,2.0,94.6073793755913,2
11305,Old Airport Road,2774.0,4.0,36.04902667627974,4
11307,Hormavu,1075.0,2.0,93.02325581395348,2
11311,Singasandra,1139.7,2.0,87.74238834781083,2
11316,Hennur Road,1232.0,2.0,81.16883116883118,2
11317,Kalena Agrahara,900.0,2.0,111.11111111111111,2
11318,Sarjapura - Attibele Road,740.0,1.0,135.13513513513513,1
11324,R.T. Nagar,3600.0,8.0,27.77777777777778,9
11327,Kogilu,3280.0,9.0,30.48780487804878,10
11330,Horamavu Agara,1107.83,2.0,90.266557143244,2
11332,Electronic City,1090.0,2.0,91.74311926605505,1
11333,other,1500.0,5.0,66.66666666666667,5
11335,Nagavara,1247.0,2.0,80.1924619085806,2
11337,Kaggadasapura,1175.0,2.0,85.1063829787234,2
11339,Old Airport Road,1184.0,2.0,84.45945945945945,2
11341,Kaval Byrasandra,935.0,2.0,106.95187165775401,2
11343,Rajaji Nagar,2400.0,5.0,41.666666666666664,5
11345,Uttarahalli,1000.0,2.0,100.0,2
11351,Varthur,1402.0,2.0,71.32667617689016,2
11354,5th Phase JP Nagar,1080.0,2.0,92.5925925925926,2
11357,Begur Road,1100.0,2.0,90.9090909090909,2
11359,Bannerghatta Road,1200.0,2.0,83.33333333333333,2
11366,Nagasandra,7000.0,8.0,14.285714285714286,4
11367,Abbigere,985.0,2.0,101.5228426395939,2
11368,Sarjapur,950.0,2.0,105.26315789473684,2
11371,other,1200.0,4.0,83.33333333333333,4
11380,Chikkabanavar,2000.0,4.0,50.0,5
11381,other,1200.0,4.0,83.33333333333333,4
11387,Kambipura,883.0,2.0,113.25028312570781,2
11390,Ambalipura,1060.0,2.0,94.33962264150944,2
11391,Somasundara Palya,1185.0,2.0,84.38818565400844,2
11393,Vittasandra,1404.0,2.0,71.22507122507122,2
11394,Electronic City Phase II,1252.0,2.0,79.87220447284345,2
11396,Kaikondrahalli,3381.0,6.0,29.577048210588583,6
11397,Hormavu,980.0,2.0,102.04081632653062,2
11405,Bhoganhalli,970.0,2.0,103.09278350515464,2
11413,Jalahalli,1200.0,2.0,83.33333333333333,1
11414,Kathriguppe,1335.0,2.0,74.90636704119851,3
11418,Shivaji Nagar,1460.0,2.0,68.4931506849315,3
11420,other,1386.0,3.0,72.15007215007215,4
11424,Sector 2 HSR Layout,1095.0,2.0,91.32420091324201,2
11425,Kengeri,416.0,1.0,240.3846153846154,1
11431,Hegde Nagar,1168.0,2.0,85.61643835616438,3
11434,Hormavu,860.0,2.0,116.27906976744185,2
11436,Nagasandra,1650.0,3.0,60.60606060606061,3
11438,JP Nagar,1133.0,2.0,88.261253309797,2
11442,Kodichikkanahalli,976.0,2.0,102.45901639344262,2
11443,other,1350.0,4.0,74.07407407407408,4
11447,Ramagondanahalli,1151.0,2.0,86.88097306689835,2
11449,Uttarahalli,1037.0,2.0,96.43201542912247,2
11453,Hennur,1255.0,2.0,79.6812749003984,2
11455,Hormavu,1075.0,2.0,93.02325581395348,2
11457,ITPL,900.0,2.0,111.11111111111111,2
11458,Kudlu Gate,1183.0,2.0,84.53085376162299,2
11459,HSR Layout,1100.0,2.0,90.9090909090909,2
11460,GM Palaya,1643.0,2.0,60.86427267194157,3
11462,Jakkur,1291.0,2.0,77.45933384972889,2
11463,Hennur,1150.0,3.0,86.95652173913044,3
11468,Mahadevpura,1236.0,2.0,80.90614886731392,2
11471,Pai Layout,3800.0,6.0,26.31578947368421,6
11474,Hulimavu,1200.0,4.0,83.33333333333333,4
11475,Harlur,1225.0,2.0,81.63265306122449,2
11481,other,1200.0,1.0,83.33333333333333,1
11485,Jigani,918.0,2.0,108.93246187363835,2
11488,Lakshminarayana Pura,1200.0,2.0,83.33333333333333,2
11492,Hosur Road,1345.0,2.0,74.34944237918215,2
11493,1st Phase JP Nagar,1900.0,3.0,52.63157894736842,4
11494,8th Phase JP Nagar,1510.0,2.0,66.2251655629139,2
11496,Kanakpura Road,525.0,2.0,190.47619047619048,1
11497,ITPL,1500.0,3.0,66.66666666666667,3
11499,Vidyaranyapura,1100.0,2.0,90.9090909090909,3
11509,other,410.0,1.0,243.90243902439025,1
11511,Kadugodi,1088.0,2.0,91.91176470588235,2
11512,Sahakara Nagar,1200.0,2.0,83.33333333333333,2
11514,Haralur Road,1309.0,2.0,76.39419404125286,2
11521,5th Phase JP Nagar,1041.0,2.0,96.06147934678194,2
11529,Haralur Road,1027.0,1.0,97.37098344693281,2
11530,Yelenahalli,1200.0,2.0,83.33333333333333,2
11532,other,1065.0,3.0,93.89671361502347,3
11535,Kumaraswami Layout,850.0,1.0,117.6470588235294,1
11539,Haralur Road,1243.0,2.0,80.45052292839904,2
11546,Sahakara Nagar,1270.0,2.0,78.74015748031496,2
11548,8th Phase JP Nagar,1200.0,4.0,83.33333333333333,4
11552,BTM 2nd Stage,1400.0,2.0,71.42857142857143,2
11555,Kasavanhalli,1585.0,2.0,63.09148264984227,2
11560,HSR Layout,1203.0,2.0,83.12551953449709,2
11561,Mallasandra,905.0,2.0,110.49723756906077,2
11563,Varthur,1105.0,2.0,90.49773755656109,2
11564,Channasandra,1200.0,2.0,83.33333333333333,2
11567,Dasarahalli,1333.0,2.0,75.01875468867217,2
11569,Hosur Road,1350.0,2.0,74.07407407407408,2
11570,Haralur Road,1243.0,2.0,80.45052292839904,2
11572,Margondanahalli,1200.0,2.0,83.33333333333333,2
11580,Mahalakshmi Layout,1080.0,2.0,92.5925925925926,2
11582,Begur Road,1200.0,2.0,83.33333333333333,2
11586,Koramangala,1355.0,2.0,73.80073800738008,2
11589,Bommasandra,842.0,2.0,118.76484560570071,2
11590,Bannerghatta Road,700.0,1.0,142.85714285714286,1
11594,Raja Rajeshwari Nagar,1196.0,2.0,83.61204013377926,2
11601,6th Phase JP Nagar,1192.0,2.0,83.89261744966443,2
11603,Ardendale,2500.0,3.0,40.0,3
11609,Hoodi,1447.0,3.0,69.1085003455425,2
11616,Vittasandra,1246.0,2.0,80.25682182985554,2
11617,other,705.0,1.0,141.84397163120568,1
11618,Dasarahalli,1220.0,2.0,81.9672131147541,2
11621,Kasavanhalli,1245.0,2.0,80.32128514056225,2
11624,Gollarapalya Hosahalli,996.0,2.0,100.40160642570281,2
11631,Kammasandra,982.0,2.0,101.83299389002036,2
11634,Horamavu Agara,1220.0,2.0,81.9672131147541,2
11636,Green Glen Layout,1750.0,3.0,57.142857142857146,3
11639,Malleshwaram,1500.0,2.0,66.66666666666667,2
11647,Karuna Nagar,1960.0,3.0,51.02040816326531,3
11654,other,648.0,1.0,154.320987654321,1
11657,Kudlu,1027.0,2.0,97.37098344693281,2
11658,Whitefield,1575.0,4.0,63.492063492063494,4
11660,Yelahanka New Town,650.0,1.0,153.84615384615384,1
11662,Cooke Town,1100.0,2.0,90.9090909090909,2
11663,7th Phase JP Nagar,1075.0,2.0,93.02325581395348,3
11664,Banashankari,1100.0,2.0,90.9090909090909,2
11667,other,1200.0,5.0,83.33333333333333,4
11669,Vittasandra,1246.0,2.0,80.25682182985554,2
11673,other,500.0,1.0,200.0,1
11675,Kaikondrahalli,1200.0,4.0,83.33333333333333,4
11686,Vittasandra,1404.0,2.0,71.22507122507122,2
11688,Varthur,1760.0,2.0,56.81818181818182,2
11691,Kudlu,1110.0,2.0,90.09009009009009,2
11693,Gunjur,1235.0,2.0,80.97165991902834,2
11696,Harlur,1197.0,2.0,83.5421888053467,2
11697,Begur Road,644.0,1.0,155.27950310559007,1
11698,Bellandur,1251.0,2.0,79.93605115907275,2
11699,Neeladri Nagar,1105.0,2.0,90.49773755656109,2
11702,Kammanahalli,1600.0,4.0,62.5,4
11704,Hormavu,1206.0,2.0,82.91873963515755,2
11706,7th Phase JP Nagar,750.0,1.0,133.33333333333334,1
11707,Billekahalli,1035.0,2.0,96.61835748792271,2
11709,Sarjapur  Road,702.0,1.0,142.45014245014244,1
11711,HRBR Layout,1145.0,2.0,87.33624454148472,2
11716,Green Glen Layout,1885.0,3.0,53.05039787798408,3
11717,Old Madras Road,935.0,2.0,106.95187165775401,2
11718,Old Madras Road,1171.0,2.0,85.39709649871904,2
11719,Singasandra,1465.0,2.0,68.25938566552901,2
11727,Kothanur,1140.0,2.0,87.71929824561404,2
11731,Jakkur,1473.0,2.0,67.88866259334691,2
11732,Kathriguppe,1350.0,3.0,74.07407407407408,3
11733,Prithvi Layout,4040.0,4.0,24.752475247524753,4
11736,Kogilu,2456.0,7.0,40.71661237785016,7
11737,Chamrajpet,650.0,2.0,153.84615384615384,2
11738,Neeladri Nagar,4000.0,5.0,25.0,5
11741,R.T. Nagar,1080.0,2.0,92.5925925925926,2
11744,Binny Pete,2406.0,5.0,41.562759767248544,3
11746,7th Phase JP Nagar,1050.0,2.0,95.23809523809524,2
11748,Begur,2400.0,3.0,41.666666666666664,3
11750,other,1200.0,2.0,83.33333333333333,4
11751,Ulsoor,840.0,1.0,119.04761904761905,1
11752,Uttarahalli,1000.0,2.0,100.0,2
11754,Kammasandra,985.0,2.0,101.5228426395939,2
11755,BTM 2nd Stage,1200.0,2.0,83.33333333333333,2
11759,Sarjapur  Road,1240.0,4.0,80.64516129032258,4
11765,Haralur Road,1140.0,2.0,87.71929824561404,2
11767,HSR Layout,1120.0,2.0,89.28571428571429,2
11769,Sector 7 HSR Layout,1760.0,3.0,56.81818181818182,3
11771,Hennur Road,973.0,2.0,102.77492291880782,2
11773,Banashankari,1020.0,2.0,98.03921568627452,2
11774,other,1200.0,4.0,83.33333333333333,4
11775,Electronic City,750.0,1.0,133.33333333333334,1
11776,Kambipura,883.0,2.0,113.25028312570781,2
11790,other,793.0,1.0,126.10340479192938,1
11791,GM Palaya,675.0,1.0,148.14814814814815,1
11794,Jalahalli East,1035.0,2.0,96.61835748792271,2
11797,Green Glen Layout,1625.0,3.0,61.53846153846154,3
11802,Electronic City Phase II,1125.0,2.0,88.88888888888889,2
11804,Amruthahalli,1025.0,2.0,97.5609756097561,2
11807,Arekere,900.0,2.0,111.11111111111111,2
11810,Akshaya Nagar,1200.0,2.0,83.33333333333333,2
11812,other,1344.0,4.0,74.4047619047619,4
11814,5th Phase JP Nagar,812.0,2.0,123.15270935960591,2
11815,Basaveshwara Nagar,1200.0,2.0,83.33333333333333,2
11817,Marathahalli,1360.0,2.0,73.52941176470588,2
11821,Haralur Road,1300.0,2.0,76.92307692307692,2
11822,Anandapura,1141.0,2.0,87.64241893076249,2
11825,Hormavu,1310.0,2.0,76.33587786259542,2
11830,Raja Rajeshwari Nagar,1050.0,2.0,95.23809523809524,2
11832,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
11833,Varthur,1210.0,2.0,82.64462809917356,2
11835,Sarjapur,633.0,1.0,157.9778830963665,1
11836,Amruthahalli,485.0,1.0,206.18556701030928,1
11837,Varthur,1112.0,2.0,89.92805755395683,2
11843,Kundalahalli,1047.0,2.0,95.51098376313276,2
11846,Bannerghatta Road,905.0,2.0,110.49723756906077,2
11848,other,850.0,1.0,117.6470588235294,1
11849,Bommasandra Industrial Area,1125.0,2.0,88.88888888888889,2
11850,Tindlu,1165.0,2.0,85.83690987124463,2
11853,Billekahalli,1125.0,2.0,88.88888888888889,2
11856,Kalyan nagar,8840.0,2.0,11.312217194570136,2
11859,Hosa Road,625.0,1.0,160.0,1
11861,other,400.0,1.0,250.0,1
11866,7th Phase JP Nagar,990.0,2.0,101.01010101010101,2
11868,Kothanur,1185.0,2.0,84.38818565400844,2
11869,Kadubeesanahalli,1140.0,2.0,87.71929824561404,2
11870,Ambedkar Nagar,1950.0,4.0,51.282051282051285,3
11872,Kumaraswami Layout,2600.0,4.0,38.46153846153846,4
11873,Chandapura,520.0,1.0,192.30769230769232,1
11878,Kodichikkanahalli,2700.0,4.0,37.03703703703704,5
11879,Begur,1411.0,2.0,70.87172218284904,3
11881,Bannerghatta,1320.0,2.0,75.75757575757575,2
11884,HSR Layout,1140.0,2.0,87.71929824561404,2
11885,Banjara Layout,1200.0,4.0,83.33333333333333,4
11889,TC Palaya,1152.0,2.0,86.80555555555556,2
11891,Lingadheeranahalli,1684.0,3.0,59.38242280285036,3
11893,Panathur,1075.0,2.0,93.02325581395348,2
11896,Hebbal,1420.0,2.0,70.4225352112676,2
11901,Shampura,2800.0,5.0,35.714285714285715,7
11903,Domlur,1850.0,3.0,54.054054054054056,3
11908,5th Block Hbr Layout,5100.0,5.0,19.607843137254903,6
11912,Kengeri,2500.0,4.0,40.0,5
11913,Begur Road,1241.0,2.0,80.58017727639,2
11917,Begur,815.0,2.0,122.69938650306749,2
11919,Malleshwaram,1400.0,2.0,71.42857142857143,2
11926,Vidyaranyapura,3150.0,7.0,31.746031746031747,7
11928,Marathahalli,1026.0,2.0,97.46588693957115,2
11929,Hulimavu,450.0,1.0,222.22222222222223,1
11930,KR Puram,1205.0,2.0,82.98755186721992,2
11932,Anekal,420.0,1.0,238.0952380952381,1
11933,Doddakallasandra,1270.0,2.0,78.74015748031496,2
11935,Margondanahalli,1050.0,2.0,95.23809523809524,2
11941,Poorna Pragna Layout,960.0,2.0,104.16666666666667,2
11942,NGR Layout,1021.0,2.0,97.94319294809011,2
11944,Channasandra,1065.0,2.0,93.89671361502347,2
11945,Attibele,400.0,1.0,250.0,1
11951,Vijayanagar,1500.0,4.0,66.66666666666667,4
11952,Sanjay nagar,1050.0,2.0,95.23809523809524,2
11957,Mysore Road,883.0,2.0,113.25028312570781,2
11958,Kengeri,550.0,1.0,181.8181818181818,1
11960,other,1350.0,4.0,74.07407407407408,4
11962,Raja Rajeshwari Nagar,1021.0,3.0,97.94319294809011,3
11966,Doddaballapur,2400.0,3.0,41.666666666666664,4
11971,Kenchenahalli,1150.0,2.0,86.95652173913044,2
11973,Mahalakshmi Layout,1200.0,2.0,83.33333333333333,3
11974,Hebbal,1252.0,2.0,79.87220447284345,2
11976,Marathahalli,1270.0,2.0,78.74015748031496,2
11977,Tumkur Road,992.0,2.0,100.80645161290323,2
11981,Kumaraswami Layout,3200.0,7.0,31.25,7
11987,Murugeshpalya,1344.0,2.0,74.4047619047619,3
11995,Tindlu,1050.0,2.0,95.23809523809524,2
11997,Ramamurthy Nagar,1050.0,2.0,95.23809523809524,2
12000,Hennur Road,1165.0,2.0,85.83690987124463,2
12001,Kudlu,1027.0,2.0,97.37098344693281,2
12002,Hormavu,1310.0,2.0,76.33587786259542,2
12009,Varthur,986.0,2.0,101.41987829614604,2
12010,Banashankari Stage III,1350.0,1.0,74.07407407407408,1
12015,Kereguddadahalli,800.0,2.0,125.0,2
12018,Jalahalli East,1010.0,2.0,99.00990099009901,2
12019,Banashankari,1260.0,2.0,79.36507936507937,2
12024,Harlur,1197.0,2.0,83.5421888053467,2
12033,Hennur Road,980.0,2.0,102.04081632653062,2
12034,Dasanapura,966.0,2.0,103.51966873706004,2
12042,Horamavu Banaswadi,1025.0,2.0,97.5609756097561,2
12043,Hennur Road,1232.0,2.0,81.16883116883118,2
12044,5th Phase JP Nagar,1010.0,2.0,99.00990099009901,2
12046,Battarahalli,1590.0,2.0,62.893081761006286,2
12052,7th Phase JP Nagar,1000.0,1.0,100.0,1
